c49359f1-de58-11eb-837f-000c29f1d0a8,1,0,"C30 Elect.",3,1,1
c49359f2-de58-11eb-837f-000c29f1d0a8,1,0,"C70 (-02)",3,1,1
c49359f3-de58-11eb-837f-000c29f1d0a8,1,0,"C70 (06-)",3,1,1
c49359f4-de58-11eb-837f-000c29f1d0a8,1,0,"C70 Conv",3,1,1
c49359f5-de58-11eb-837f-000c29f1d0a8,1,0,"S40 (-04)",3,1,1
c49359f6-de58-11eb-837f-000c29f1d0a8,1,0,"S40 (04-)",3,1,1
c49359f7-de58-11eb-837f-000c29f1d0a8,1,0,"S60 (-09)",3,1,1
c49359f8-de58-11eb-837f-000c29f1d0a8,1,0,"S60 (11-)",3,1,1
c49359f9-de58-11eb-837f-000c29f1d0a8,1,0,S60CC,3,1,1
c49359fa-de58-11eb-837f-000c29f1d0a8,1,0,S60L,3,1,1
c49359fb-de58-11eb-837f-000c29f1d0a8,1,0,"S80 (-06)",3,1,1
c49359fc-de58-11eb-837f-000c29f1d0a8,1,0,"S80 (07-)",3,1,1
c49359fd-de58-11eb-837f-000c29f1d0a8,1,0,S80L,3,1,1
c49359fe-de58-11eb-837f-000c29f1d0a8,1,0,"S90 (17-)",3,1,1
c49359ff-de58-11eb-837f-000c29f1d0a8,1,0,"V40 (-04)",3,1,1
c4935a00-de58-11eb-837f-000c29f1d0a8,1,0,"V40 (13-)",3,1,1
c4935a01-de58-11eb-837f-000c29f1d0a8,1,0,"V70 (-00)",3,1,1
c4935a02-de58-11eb-837f-000c29f1d0a8,1,0,"V70 (00-08)",3,1,1
c4935a03-de58-11eb-837f-000c29f1d0a8,1,0,"V70 (08-)",3,1,1
c4935a04-de58-11eb-837f-000c29f1d0a8,1,0,"V70 XC (-00)",3,1,1
c4935a05-de58-11eb-837f-000c29f1d0a8,1,0,"V90 (17-)",3,1,1
c4935a06-de58-11eb-837f-000c29f1d0a8,1,0,"V90CC (17-)",3,1,1
c4935a07-de58-11eb-837f-000c29f1d0a8,1,0,VOLVO,3,1,1
c4935a08-de58-11eb-837f-000c29f1d0a8,1,0,"XC60 ( 17-)",3,1,1
c4935a09-de58-11eb-837f-000c29f1d0a8,1,0,"XC70 (08-)",3,1,1
c4935a0a-de58-11eb-837f-000c29f1d0a8,1,0,"XC70 01-07",3,1,1
c4935a0b-de58-11eb-837f-000c29f1d0a8,1,0,"XC90 (-15)",3,1,1
c4935a0c-de58-11eb-837f-000c29f1d0a8,1,0,"V90 CC",3,1,1
c4935a0d-de58-11eb-837f-000c29f1d0a8,1,0,"240 cедан D24",3,1,1
c4935a0e-de58-11eb-837f-000c29f1d0a8,1,0,"460 седан",3,1,1
c4935a0f-de58-11eb-837f-000c29f1d0a8,1,0,"740 СЕДАН",3,1,1
c4935a10-de58-11eb-837f-000c29f1d0a8,1,0,"760 седан",3,1,1
c4935a11-de58-11eb-837f-000c29f1d0a8,1,0,"850 СЕДАН",3,1,1
c4935a12-de58-11eb-837f-000c29f1d0a8,1,0,"850 универсал",3,1,1
c4935a13-de58-11eb-837f-000c29f1d0a8,1,0,"940 СЕДАН",3,1,1
c4935a14-de58-11eb-837f-000c29f1d0a8,1,0,"940 седан D24T",3,1,1
c4935a15-de58-11eb-837f-000c29f1d0a8,1,0,"960 седан 2.5",3,1,1
c4935a16-de58-11eb-837f-000c29f1d0a8,1,0,"960 седан 3.0",3,1,1
c4935a17-de58-11eb-837f-000c29f1d0a8,1,0,"C70 купе",3,1,1
c4935a18-de58-11eb-837f-000c29f1d0a8,1,0,"FH 12",3,1,1
c4935a19-de58-11eb-837f-000c29f1d0a8,1,0,FH13-42T,3,1,1
c4935a1a-de58-11eb-837f-000c29f1d0a8,1,0,FL611,3,1,1
c4935a1b-de58-11eb-837f-000c29f1d0a8,1,0,"Loader MC95C",3,1,1
c4935a1c-de58-11eb-837f-000c29f1d0a8,1,0,"Loader MC95C",3,1,1
c4935a1d-de58-11eb-837f-000c29f1d0a8,1,0,"S40 1.6",3,1,1
c4935a1e-de58-11eb-837f-000c29f1d0a8,1,0,"S40 1.8",3,1,1
c4935a1f-de58-11eb-837f-000c29f1d0a8,1,0,"S40 2.0",3,1,1
c4935a20-de58-11eb-837f-000c29f1d0a8,1,0,"S40 T4",3,1,1
c4935a21-de58-11eb-837f-000c29f1d0a8,1,0,"S40 TD",3,1,1
c4935a22-de58-11eb-837f-000c29f1d0a8,1,0,"S60 2.4",3,1,1
c4935a23-de58-11eb-837f-000c29f1d0a8,1,0,"S60 2.4T",3,1,1
c4935a24-de58-11eb-837f-000c29f1d0a8,1,0,"S60 Cross Country",3,1,1
c4935a25-de58-11eb-837f-000c29f1d0a8,1,0,"S60 II",3,1,1
c4935a26-de58-11eb-837f-000c29f1d0a8,1,0,"S60 T5",3,1,1
c4935a27-de58-11eb-837f-000c29f1d0a8,1,0,"S70 T5",3,1,1
c4935a28-de58-11eb-837f-000c29f1d0a8,1,0,"S80 2.0T",3,1,1
c4935a29-de58-11eb-837f-000c29f1d0a8,1,0,"S80 2.4",3,1,1
c4935a2a-de58-11eb-837f-000c29f1d0a8,1,0,"S80 2.4T",3,1,1
c4935a2b-de58-11eb-837f-000c29f1d0a8,1,0,"S80 2.5T",3,1,1
c4935a2c-de58-11eb-837f-000c29f1d0a8,1,0,"S80 2.9",3,1,1
c4935a2d-de58-11eb-837f-000c29f1d0a8,1,0,"S80 T6",3,1,1
c4935a2e-de58-11eb-837f-000c29f1d0a8,1,0,"V 50 2.5Т",3,1,1
c4935a2f-de58-11eb-837f-000c29f1d0a8,1,0,"V40 1.6",3,1,1
c4935a30-de58-11eb-837f-000c29f1d0a8,1,0,"V40 2.0",3,1,1
c4935a31-de58-11eb-837f-000c29f1d0a8,1,0,"V40 Cross Country",3,1,1
c4935a32-de58-11eb-837f-000c29f1d0a8,1,0,"V50 1,6",3,1,1
c4935a33-de58-11eb-837f-000c29f1d0a8,1,0,"V60 Cross Country",3,1,1
c4935a34-de58-11eb-837f-000c29f1d0a8,1,0,"V60 Drive",3,1,1
c4935a35-de58-11eb-837f-000c29f1d0a8,1,0,"V70  XC AWD",3,1,1
c4935a36-de58-11eb-837f-000c29f1d0a8,1,0,"V70 1.6L DIESEL DRIVE",3,1,1
c4935a37-de58-11eb-837f-000c29f1d0a8,1,0,"V70 T5",3,1,1
c4935a38-de58-11eb-837f-000c29f1d0a8,1,0,"V70 XC",3,1,1
c4935a39-de58-11eb-837f-000c29f1d0a8,1,0,"V90 3.0",3,1,1
c4935a3a-de58-11eb-837f-000c29f1d0a8,1,0,V90_CC,3,1,1
c4935a3b-de58-11eb-837f-000c29f1d0a8,1,0,"Volvo FH",3,1,1
c4935a3c-de58-11eb-837f-000c29f1d0a8,1,0,"VOLVO MC95C",3,1,1
c4935a3d-de58-11eb-837f-000c29f1d0a8,1,0,"VOLVO S80",3,1,1
c4935a3e-de58-11eb-837f-000c29f1d0a8,1,0,"VOLVO V90",3,1,1
c4935a3f-de58-11eb-837f-000c29f1d0a8,1,0,"XC 60",3,1,1
c4935a40-de58-11eb-837f-000c29f1d0a8,1,0,"XC60 2,4D",3,1,1
c4935a41-de58-11eb-837f-000c29f1d0a8,1,0,"XC60 2.4 A/T",3,1,1
c4935a42-de58-11eb-837f-000c29f1d0a8,1,0,"XC60 T5",3,1,1
c4935a43-de58-11eb-837f-000c29f1d0a8,1,0,"XC60 T6",3,1,1
c4935a44-de58-11eb-837f-000c29f1d0a8,1,0,XC60_V246,3,1,1
c4935a45-de58-11eb-837f-000c29f1d0a8,1,0,"XC70 D5",3,1,1
c4935a46-de58-11eb-837f-000c29f1d0a8,1,0,"XC70 T6",3,1,1
c4935a47-de58-11eb-837f-000c29f1d0a8,1,0,"XC90 3.2",3,1,1
c4935a48-de58-11eb-837f-000c29f1d0a8,1,0,"XC90 AWD",3,1,1
c4935a49-de58-11eb-837f-000c29f1d0a8,1,0,"XC90 NEW",3,1,1
c4935a4a-de58-11eb-837f-000c29f1d0a8,1,0,ХС60,3,1,1
c4935a4b-de58-11eb-837f-000c29f1d0a8,1,0,ХС90,3,1,1
2ce1084c-4ae2-11e7-87f4-005056812a5f,1,0,"3  RTE12",1,1,1
a115a519-4b4a-11e7-87f4-005056812a5f,1,0,Logan,1,1,
d0788ad6-4b70-11e7-87f4-005056812a5f,1,0,DXI11,1,1,1
e281cfef-4b72-11e7-87f4-005056812a5f,1,0,PREMIUM,1,1,1
e281cff2-4b72-11e7-87f4-005056812a5f,1,0,"Premium 450",1,1,1
25b97002-4b7a-11e7-87f4-005056812a5f,1,0,"MEGANE SEDAN",1,1,
381c0aa6-4b7a-11e7-87f4-005056812a5f,1,0,"MODUS DYN 16BAP3",1,1,1
5cee5f50-4b7a-11e7-87f4-005056812a5f,1,0,Renault,1,1,1
60114233-e40e-11e8-897b-005056812a5f,1,0,Megane,1,1,1
e47fadfd-c78b-11e6-9041-005056812a5f,1,0,"LOGAN MCV",1,1,1
93d6ecf2-5663-11e7-91b3-005056812a5f,1,0,Sandero,1,1,
0a2f0a12-5667-11e7-91b3-005056812a5f,1,0,Lodgy,1,1,
5c4a17d2-5668-11e7-91b3-005056812a5f,1,0,Dokker,1,1,1
ec7d6148-05e0-11e9-9570-005056812a5f,1,0,"RENAULT ALASKAN",1,1,1
dae8cfca-17a8-11e8-95e7-005056812a5f,1,0,Zoe,1,1,
9078ee94-b659-11e7-992d-005056812a5f,1,0,Koleos,1,1,
1affb86b-c13e-11e6-a0a7-0050568150b6,1,0,"Clio RS",1,1,1
20f7f062-c13e-11e6-a0a7-0050568150b6,1,0,Duster,1,1,
26f28a3f-c13e-11e6-a0a7-0050568150b6,1,0,MASCOTT,1,1,1
26f28a4d-c13e-11e6-a0a7-0050568150b6,1,0,Master,1,1,
2ced2293-c13e-11e6-a0a7-0050568150b6,1,0,"Megane RS",1,1,1
2ced2297-c13e-11e6-a0a7-0050568150b6,1,0,Modus,1,1,1
2ced22a0-c13e-11e6-a0a7-0050568150b6,1,0,SAFRANE,1,1,1
2ced2320-c13e-11e6-a0a7-0050568150b6,1,0,solenza,1,1,1
2ced233e-c13e-11e6-a0a7-0050568150b6,1,0,Trafic,1,1,
2ced236f-c13e-11e6-a0a7-0050568150b6,1,0,TWINGOII,1,1,1
2ced2372-c13e-11e6-a0a7-0050568150b6,1,0,VELSATIS,1,1,1
2ced2379-c13e-11e6-a0a7-0050568150b6,1,0,"КANGOO EXPRESS KU2",1,1,1
4ad220fd-c13e-11e6-a0a7-0050568150b6,1,0,Twingo,1,1,1
4ad22103-c13e-11e6-a0a7-0050568150b6,1,0,Twizy,1,1,1
4ad2210c-c13e-11e6-a0a7-0050568150b6,1,0,Wind,1,1,1
d42e38a4-4622-11e7-a80b-005056812a5f,1,0,Captur,1,1,
da80dfad-4622-11e7-a80b-005056812a5f,1,0,"DOKKER VAN",1,1,
f9054070-4622-11e7-a80b-005056812a5f,1,0,Kadjar,1,1,
8bdad2ed-4626-11e7-a80b-005056812a5f,1,0,"MEGAN SDN",1,1,1
